dt_time,pm2.5cnc,pm10cnc,deviceid
2023-12-29 00:00:00,38.4,147.0,site_5107
2023-12-29 00:15:00,38.4,147.0,site_5107
2023-12-29 00:30:00,38.4,147.0,site_5107
2023-12-29 00:45:00,44.09,180.92,site_5107
2023-12-29 01:00:00,46.4,202.5,site_5107
2023-12-29 01:15:00,46.4,202.5,site_5107
2023-12-29 01:30:00,46.4,202.5,site_5107
2023-12-29 01:45:00,43.84,184.2,site_5107
2023-12-29 02:00:00,42.8,172.0,site_5107
2023-12-29 02:15:00,42.8,172.0,site_5107
2023-12-29 02:30:00,42.8,172.0,site_5107
2023-12-29 02:45:00,48.68,184.6,site_5107
2023-12-29 03:00:00,51.2,193.0,site_5107
2023-12-29 03:15:00,51.2,193.0,site_5107
2023-12-29 03:30:00,51.2,193.0,site_5107
2023-12-29 03:45:00,42.1,172.0,site_5107
2023-12-29 04:00:00,38.4,158.0,site_5107
2023-12-29 04:15:00,38.4,158.0,site_5107
2023-12-29 04:30:00,38.4,158.0,site_5107
2023-12-29 04:45:00,40.68,161.97,site_5107
2023-12-29 05:00:00,41.6,164.5,site_5107
2023-12-29 05:15:00,41.6,164.5,site_5107
2023-12-29 05:30:00,41.6,164.5,site_5107
2023-12-29 05:45:00,45.24,165.1,site_5107
2023-12-29 06:00:00,46.8,165.5,site_5107
2023-12-29 06:15:00,46.8,165.5,site_5107
2023-12-29 06:30:00,46.8,165.5,site_5107
2023-12-29 06:45:00,39.4,143.81,site_5107
2023-12-29 07:00:00,36.4,130.0,site_5107
2023-12-29 07:15:00,36.4,130.0,site_5107
2023-12-29 07:30:00,36.4,130.0,site_5107
2023-12-29 07:45:00,35.56,126.7,site_5107
2023-12-29 08:00:00,35.2,124.5,site_5107
2023-12-29 08:15:00,35.2,124.5,site_5107
2023-12-29 08:30:00,35.2,124.5,site_5107
2023-12-29 08:45:00,35.2,128.17,site_5107
2023-12-29 09:00:00,35.2,130.5,site_5107
2023-12-29 09:15:00,35.2,130.5,site_5107
2023-12-29 09:30:00,35.2,130.5,site_5107
2023-12-29 09:45:00,36.91,136.0,site_5107
2023-12-29 10:00:00,37.6,139.5,site_5107
2023-12-29 10:15:00,37.6,139.5,site_5107
2023-12-29 10:30:00,37.6,139.5,site_5107
2023-12-29 10:45:00,34.8,132.17,site_5107
2023-12-29 11:00:00,33.6,127.5,site_5107
2023-12-29 11:15:00,33.6,127.5,site_5107
2023-12-29 11:30:00,33.6,127.5,site_5107
2023-12-29 11:45:00,29.33,111.0,site_5107
